timestamp,consumption_kwh,meter_id,location,temperature_c,is_weekend,is_outlier,date,hour,day_name,day_of_week
2025-03-12 03:30:00,0.875,MTR-003,Building-C,13.6,0,0,2025-03-12,3,Wednesday,2
2025-03-12 04:00:00,0.932,MTR-003,Building-C,12.0,0,0,2025-03-12,4,Wednesday,2
2025-03-12 04:30:00,0.595,MTR-003,Building-C,11.6,0,0,2025-03-12,4,Wednesday,2
2025-03-12 05:00:00,0.808,MTR-003,Building-C,17.0,0,0,2025-03-12,5,Wednesday,2
2025-03-12 05:30:00,1.232,MTR-002,Building-B,15.1,0,0,2025-03-12,5,Wednesday,2
2025-03-12 06:00:00,6.819,MTR-001,Building-A,14.4,0,1,2025-03-12,6,Wednesday,2
2025-03-12 06:30:00,2.036,MTR-003,Building-C,16.6,0,0,2025-03-12,6,Wednesday,2
2025-03-12 07:00:00,1.74,MTR-002,Building-B,18.6,0,0,2025-03-12,7,Wednesday,2
2025-03-12 07:30:00,1.902,MTR-003,Building-C,18.0,0,0,2025-03-12,7,Wednesday,2
2025-03-12 08:00:00,2.559,MTR-003,Building-C,18.8,0,0,2025-03-12,8,Wednesday,2
2025-03-12 08:30:00,2.083,MTR-002,Building-B,20.7,0,0,2025-03-12,8,Wednesday,2
2025-03-12 09:00:00,1.139,MTR-001,Building-A,20.0,0,0,2025-03-12,9,Wednesday,2
2025-03-12 09:30:00,1.894,MTR-001,Building-A,21.0,0,0,2025-03-12,9,Wednesday,2
2025-03-12 10:00:00,1.693,MTR-002,Building-B,22.2,0,0,2025-03-12,10,Wednesday,2
2025-03-12 10:30:00,1.28,MTR-002,Building-B,21.8,0,0,2025-03-12,10,Wednesday,2
2025-03-12 11:00:00,1.582,MTR-001,Building-A,23.0,0,0,2025-03-12,11,Wednesday,2
2025-03-12 11:30:00,1.596,MTR-003,Building-C,24.9,0,0,2025-03-12,11,Wednesday,2
2025-03-12 12:00:00,1.498,MTR-001,Building-A,22.6,0,0,2025-03-12,12,Wednesday,2
2025-03-12 12:30:00,1.806,MTR-003,Building-C,21.8,0,0,2025-03-12,12,Wednesday,2
2025-03-12 13:00:00,1.679,MTR-001,Building-A,22.6,0,0,2025-03-12,13,Wednesday,2
2025-03-12 13:30:00,1.959,MTR-003,Building-C,24.2,0,0,2025-03-12,13,Wednesday,2
2025-03-12 14:00:00,1.231,MTR-003,Building-C,20.5,0,0,2025-03-12,14,Wednesday,2
2025-03-12 14:30:00,1.378,MTR-002,Building-B,23.1,0,0,2025-03-12,14,Wednesday,2
2025-03-12 15:00:00,1.557,MTR-002,Building-B,19.6,0,0,2025-03-12,15,Wednesday,2
2025-03-12 15:30:00,1.621,MTR-002,Building-B,21.8,0,0,2025-03-12,15,Wednesday,2
2025-03-12 16:00:00,1.328,MTR-001,Building-A,17.7,0,0,2025-03-12,16,Wednesday,2
2025-03-12 16:30:00,1.591,MTR-002,Building-B,21.3,0,0,2025-03-12,16,Wednesday,2
2025-03-12 17:00:00,2.292,MTR-003,Building-C,18.1,0,0,2025-03-12,17,Wednesday,2
2025-03-12 17:30:00,2.42,MTR-001,Building-A,16.4,0,0,2025-03-12,17,Wednesday,2
2025-03-12 18:00:00,2.414,MTR-002,Building-B,16.2,0,0,2025-03-12,18,Wednesday,2
2025-03-12 18:30:00,2.272,MTR-002,Building-B,12.7,0,0,2025-03-12,18,Wednesday,2
2025-03-12 19:00:00,2.192,MTR-003,Building-C,11.0,0,0,2025-03-12,19,Wednesday,2
2025-03-12 19:30:00,1.642,MTR-002,Building-B,13.4,0,0,2025-03-12,19,Wednesday,2
2025-03-12 20:00:00,2.323,MTR-002,Building-B,10.6,0,0,2025-03-12,20,Wednesday,2
2025-03-12 20:30:00,1.976,MTR-003,Building-C,11.8,0,0,2025-03-12,20,Wednesday,2
2025-03-12 21:00:00,1.468,MTR-001,Building-A,8.1,0,0,2025-03-12,21,Wednesday,2
2025-03-12 21:30:00,1.041,MTR-003,Building-C,9.0,0,0,2025-03-12,21,Wednesday,2
2025-03-12 22:00:00,1.525,MTR-001,Building-A,6.9,0,0,2025-03-12,22,Wednesday,2
2025-03-12 22:30:00,1.281,MTR-003,Building-C,7.5,0,0,2025-03-12,22,Wednesday,2
2025-03-12 23:00:00,0.721,MTR-001,Building-A,7.2,0,0,2025-03-12,23,Wednesday,2
2025-03-12 23:30:00,1.122,MTR-001,Building-A,6.3,0,0,2025-03-12,23,Wednesday,2
2025-03-13 00:00:00,0.515,MTR-003,Building-C,7.1,0,0,2025-03-13,0,Thursday,3
2025-03-13 00:30:00,0.95,MTR-001,Building-A,7.4,0,0,2025-03-13,0,Thursday,3
2025-03-13 01:00:00,0.779,MTR-001,Building-A,5.4,0,0,2025-03-13,1,Thursday,3
2025-03-13 01:30:00,0.881,MTR-003,Building-C,8.1,0,0,2025-03-13,1,Thursday,3
2025-03-13 02:00:00,0.993,MTR-003,Building-C,7.4,0,0,2025-03-13,2,Thursday,3
2025-03-13 02:30:00,0.965,MTR-002,Building-B,7.4,0,0,2025-03-13,2,Thursday,3
2025-03-13 03:00:00,0.621,MTR-001,Building-A,10.0,0,0,2025-03-13,3,Thursday,3
2025-03-13 03:30:00,0.903,MTR-002,Building-B,6.8,0,0,2025-03-13,3,Thursday,3
2025-03-13 04:00:00,2.529,MTR-001,Building-A,11.4,0,0,2025-03-13,4,Thursday,3
2025-03-13 04:30:00,0.916,MTR-003,Building-C,13.6,0,0,2025-03-13,4,Thursday,3
2025-03-13 05:00:00,1.1375,MTR-003,Building-C,14.8,0,0,2025-03-13,5,Thursday,3
2025-03-13 05:30:00,1.359,MTR-002,Building-B,13.4,0,0,2025-03-13,5,Thursday,3
2025-03-13 06:00:00,1.69,MTR-001,Building-A,17.2,0,0,2025-03-13,6,Thursday,3
2025-03-13 06:30:00,2.075,MTR-001,Building-A,14.3,0,0,2025-03-13,6,Thursday,3
2025-03-13 07:00:00,2.034,MTR-002,Building-B,20.9,0,0,2025-03-13,7,Thursday,3
2025-03-13 07:30:00,2.039,MTR-002,Building-B,18.5,0,0,2025-03-13,7,Thursday,3
2025-03-13 08:00:00,2.758,MTR-002,Building-B,21.8,0,0,2025-03-13,8,Thursday,3
2025-03-13 08:30:00,2.954,MTR-003,Building-C,19.4,0,0,2025-03-13,8,Thursday,3
2025-03-13 09:00:00,1.756,MTR-001,Building-A,19.8,0,0,2025-03-13,9,Thursday,3
2025-03-13 09:30:00,1.402,MTR-001,Building-A,21.9,0,0,2025-03-13,9,Thursday,3
2025-03-13 10:00:00,1.711,MTR-003,Building-C,21.2,0,0,2025-03-13,10,Thursday,3
2025-03-13 10:30:00,1.372,MTR-003,Building-C,22.1,0,0,2025-03-13,10,Thursday,3
2025-03-13 11:00:00,1.424,MTR-003,Building-C,23.9,0,0,2025-03-13,11,Thursday,3
2025-03-13 11:30:00,1.696,MTR-003,Building-C,20.9,0,0,2025-03-13,11,Thursday,3
2025-03-13 12:00:00,1.955,MTR-002,Building-B,24.3,0,0,2025-03-13,12,Thursday,3
2025-03-13 12:30:00,1.595,MTR-003,Building-C,25.7,0,0,2025-03-13,12,Thursday,3
2025-03-13 13:00:00,1.755,MTR-002,Building-B,21.3,0,0,2025-03-13,13,Thursday,3
2025-03-13 13:30:00,1.97,MTR-002,Building-B,23.7,0,0,2025-03-13,13,Thursday,3
2025-03-13 14:00:00,1.249,MTR-001,Building-A,22.5,0,0,2025-03-13,14,Thursday,3
2025-03-13 14:30:00,1.644,MTR-002,Building-B,23.9,0,0,2025-03-13,14,Thursday,3
2025-03-13 15:00:00,1.528,MTR-001,Building-A,18.0,0,0,2025-03-13,15,Thursday,3
2025-03-13 15:30:00,1.418,MTR-001,Building-A,20.7,0,0,2025-03-13,15,Thursday,3
2025-03-13 16:00:00,1.426,MTR-001,Building-A,19.6,0,0,2025-03-13,16,Thursday,3
2025-03-13 16:30:00,1.639,MTR-002,Building-B,17.9,0,0,2025-03-13,16,Thursday,3
2025-03-13 17:00:00,2.23,MTR-003,Building-C,17.3,0,0,2025-03-13,17,Thursday,3
2025-03-13 17:30:00,1.395,MTR-001,Building-A,15.8,0,0,2025-03-13,17,Thursday,3
2025-03-13 18:00:00,2.237,MTR-001,Building-A,14.5,0,0,2025-03-13,18,Thursday,3
2025-03-13 18:30:00,2.668,MTR-001,Building-A,15.8,0,0,2025-03-13,18,Thursday,3
2025-03-13 19:00:00,2.058,MTR-003,Building-C,11.6,0,0,2025-03-13,19,Thursday,3
2025-03-13 19:30:00,2.71,MTR-002,Building-B,10.9,0,0,2025-03-13,19,Thursday,3
2025-03-13 20:00:00,2.72,MTR-002,Building-B,9.8,0,0,2025-03-13,20,Thursday,3
2025-03-13 20:30:00,2.232,MTR-001,Building-A,11.2,0,0,2025-03-13,20,Thursday,3
2025-03-13 21:00:00,1.195,MTR-002,Building-B,9.3,0,0,2025-03-13,21,Thursday,3
2025-03-13 21:30:00,0.815,MTR-003,Building-C,10.0,0,0,2025-03-13,21,Thursday,3
2025-03-13 22:00:00,1.27,MTR-003,Building-C,7.7,0,0,2025-03-13,22,Thursday,3
2025-03-13 22:30:00,1.313,MTR-003,Building-C,8.4,0,0,2025-03-13,22,Thursday,3
2025-03-13 23:00:00,1.074,MTR-002,Building-B,6.7,0,0,2025-03-13,23,Thursday,3
2025-03-13 23:30:00,1.019,MTR-002,Building-B,5.2,0,0,2025-03-13,23,Thursday,3
2025-03-14 00:00:00,0.716,MTR-003,Building-C,5.4,0,0,2025-03-14,0,Friday,4
2025-03-14 00:30:00,0.812,MTR-001,Building-A,7.6,0,0,2025-03-14,0,Friday,4
2025-03-14 01:00:00,0.709,MTR-001,Building-A,9.7,0,0,2025-03-14,1,Friday,4
2025-03-14 01:30:00,0.83,MTR-001,Building-A,9.3,0,0,2025-03-14,1,Friday,4
2025-03-14 02:00:00,0.952,MTR-003,Building-C,4.6,0,0,2025-03-14,2,Friday,4
2025-03-14 02:30:00,0.857,MTR-002,Building-B,11.4,0,0,2025-03-14,2,Friday,4
2025-03-14 03:00:00,0.883,MTR-002,Building-B,8.7,0,0,2025-03-14,3,Friday,4
2025-03-14 03:30:00,0.865,MTR-002,Building-B,11.5,0,0,2025-03-14,3,Friday,4
2025-03-14 04:00:00,0.782,MTR-003,Building-C,12.7,0,0,2025-03-14,4,Friday,4
2025-03-14 04:30:00,0.693,MTR-002,Building-B,12.0,0,0,2025-03-14,4,Friday,4
2025-03-14 05:00:00,1.073,MTR-003,Building-C,15.0,0,0,2025-03-14,5,Friday,4
2025-03-14 05:30:00,1.006,MTR-003,Building-C,14.9,0,0,2025-03-14,5,Friday,4
2025-03-14 06:00:00,2.239,MTR-002,Building-B,16.6,0,0,2025-03-14,6,Friday,4
2025-03-14 06:30:00,2.307,MTR-002,Building-B,14.8,0,0,2025-03-14,6,Friday,4
2025-03-14 07:00:00,2.112,MTR-002,Building-B,14.7,0,0,2025-03-14,7,Friday,4
2025-03-14 07:30:00,2.31,MTR-002,Building-B,20.4,0,0,2025-03-14,7,Friday,4
2025-03-14 08:00:00,2.182,MTR-001,Building-A,17.9,0,0,2025-03-14,8,Friday,4
2025-03-14 08:30:00,2.579,MTR-003,Building-C,19.2,0,0,2025-03-14,8,Friday,4
2025-03-14 09:00:00,1.808,MTR-002,Building-B,21.4,0,0,2025-03-14,9,Friday,4
2025-03-14 09:30:00,1.575,MTR-003,Building-C,20.0,0,0,2025-03-14,9,Friday,4
2025-03-14 10:00:00,1.623,MTR-001,Building-A,19.8,0,0,2025-03-14,10,Friday,4
2025-03-14 10:30:00,1.975,MTR-003,Building-C,24.0,0,0,2025-03-14,10,Friday,4
2025-03-14 11:00:00,1.372,MTR-002,Building-B,23.5,0,0,2025-03-14,11,Friday,4
2025-03-14 11:30:00,1.356,MTR-002,Building-B,23.1,0,0,2025-03-14,11,Friday,4
2025-03-14 12:00:00,1.671,MTR-003,Building-C,24.5,0,0,2025-03-14,12,Friday,4
2025-03-14 12:30:00,1.958,MTR-003,Building-C,22.5,0,0,2025-03-14,12,Friday,4
2025-03-14 13:00:00,1.691,MTR-001,Building-A,22.0,0,0,2025-03-14,13,Friday,4
2025-03-14 13:30:00,1.956,MTR-001,Building-A,23.2,0,0,2025-03-14,13,Friday,4
2025-03-14 14:00:00,1.913,MTR-002,Building-B,20.3,0,0,2025-03-14,14,Friday,4
2025-03-14 14:30:00,1.328,MTR-001,Building-A,23.1,0,0,2025-03-14,14,Friday,4
2025-03-14 15:00:00,1.553,MTR-001,Building-A,20.6,0,0,2025-03-14,15,Friday,4
2025-03-14 15:30:00,1.315,MTR-002,Building-B,21.6,0,0,2025-03-14,15,Friday,4
2025-03-14 16:00:00,1.578,MTR-003,Building-C,17.8,0,0,2025-03-14,16,Friday,4
2025-03-14 16:30:00,1.859,MTR-002,Building-B,18.4,0,0,2025-03-14,16,Friday,4
2025-03-14 17:00:00,2.217,MTR-003,Building-C,15.2,0,0,2025-03-14,17,Friday,4
2025-03-14 17:30:00,2.518,MTR-002,Building-B,15.6,0,0,2025-03-14,17,Friday,4
2025-03-14 18:00:00,3.033,MTR-001,Building-A,15.5,0,0,2025-03-14,18,Friday,4
2025-03-14 18:30:00,2.861,MTR-001,Building-A,13.8,0,0,2025-03-14,18,Friday,4
2025-03-14 19:00:00,2.368,MTR-003,Building-C,9.6,0,0,2025-03-14,19,Friday,4
2025-03-14 19:30:00,2.424,MTR-001,Building-A,13.5,0,0,2025-03-14,19,Friday,4
2025-03-14 20:00:00,2.191,MTR-002,Building-B,13.5,0,0,2025-03-14,20,Friday,4
2025-03-14 20:30:00,2.168,MTR-002,Building-B,7.1,0,0,2025-03-14,20,Friday,4
2025-03-14 21:00:00,1.072,MTR-002,Building-B,12.4,0,0,2025-03-14,21,Friday,4
2025-03-14 21:30:00,1.459,MTR-002,Building-B,9.6,0,0,2025-03-14,21,Friday,4
2025-03-14 22:00:00,1.308,MTR-001,Building-A,8.3,0,0,2025-03-14,22,Friday,4
2025-03-14 22:30:00,1.064,MTR-003,Building-C,9.4,0,0,2025-03-14,22,Friday,4
2025-03-14 23:00:00,0.942,MTR-001,Building-A,6.9,0,0,2025-03-14,23,Friday,4
2025-03-14 23:30:00,0.824,MTR-003,Building-C,8.2,0,0,2025-03-14,23,Friday,4
2025-03-15 00:00:00,1.023,MTR-003,Building-C,6.4,1,0,2025-03-15,0,Saturday,5
2025-03-15 00:30:00,0.715,MTR-003,Building-C,6.1,1,0,2025-03-15,0,Saturday,5
2025-03-15 01:00:00,0.797,MTR-002,Building-B,9.4,1,0,2025-03-15,1,Saturday,5
2025-03-15 01:30:00,0.847,MTR-001,Building-A,8.1,1,0,2025-03-15,1,Saturday,5
2025-03-15 02:00:00,0.985,MTR-002,Building-B,9.7,1,0,2025-03-15,2,Saturday,5
2025-03-15 02:30:00,1.022,MTR-003,Building-C,9.2,1,0,2025-03-15,2,Saturday,5
2025-03-15 03:00:00,0.721,MTR-002,Building-B,9.6,1,0,2025-03-15,3,Saturday,5
2025-03-15 03:30:00,1.063,MTR-002,Building-B,9.9,1,0,2025-03-15,3,Saturday,5
2025-03-15 04:00:00,0.922,MTR-002,Building-B,10.9,1,0,2025-03-15,4,Saturday,5
2025-03-15 04:30:00,0.818,MTR-002,Building-B,11.9,1,0,2025-03-15,4,Saturday,5
2025-03-15 05:00:00,1.173,MTR-001,Building-A,13.6,1,0,2025-03-15,5,Saturday,5
2025-03-15 05:30:00,1.295,MTR-002,Building-B,13.6,1,0,2025-03-15,5,Saturday,5
2025-03-15 06:00:00,2.698,MTR-001,Building-A,15.7,1,0,2025-03-15,6,Saturday,5
2025-03-15 06:30:00,2.713,MTR-003,Building-C,15.3,1,0,2025-03-15,6,Saturday,5
2025-03-15 07:00:00,2.541,MTR-001,Building-A,19.8,1,0,2025-03-15,7,Saturday,5
2025-03-15 07:30:00,1.798,MTR-003,Building-C,17.6,1,0,2025-03-15,7,Saturday,5
2025-03-15 08:00:00,2.636,MTR-003,Building-C,21.3,1,0,2025-03-15,8,Saturday,5
2025-03-15 08:30:00,2.734,MTR-001,Building-A,22.4,1,0,2025-03-15,8,Saturday,5
2025-03-15 09:00:00,2.032,MTR-002,Building-B,20.8,1,0,2025-03-15,9,Saturday,5
2025-03-15 09:30:00,1.402,MTR-002,Building-B,20.6,1,0,2025-03-15,9,Saturday,5
2025-03-15 10:00:00,1.775,MTR-001,Building-A,23.7,1,0,2025-03-15,10,Saturday,5
2025-03-15 10:30:00,1.582,MTR-001,Building-A,21.3,1,0,2025-03-15,10,Saturday,5
2025-03-15 11:00:00,1.8,MTR-001,Building-A,25.3,1,0,2025-03-15,11,Saturday,5
2025-03-15 11:30:00,1.975,MTR-001,Building-A,23.7,1,0,2025-03-15,11,Saturday,5
2025-03-15 12:00:00,1.734,MTR-003,Building-C,22.8,1,0,2025-03-15,12,Saturday,5
2025-03-15 12:30:00,1.95,MTR-001,Building-A,24.4,1,0,2025-03-15,12,Saturday,5
2025-03-15 13:00:00,2.249,MTR-001,Building-A,25.4,1,0,2025-03-15,13,Saturday,5
2025-03-15 13:30:00,2.288,MTR-002,Building-B,24.1,1,0,2025-03-15,13,Saturday,5
2025-03-15 14:00:00,1.453,MTR-003,Building-C,20.5,1,0,2025-03-15,14,Saturday,5
2025-03-15 14:30:00,1.66,MTR-003,Building-C,23.9,1,0,2025-03-15,14,Saturday,5
2025-03-15 15:00:00,1.85,MTR-002,Building-B,20.3,1,0,2025-03-15,15,Saturday,5
2025-03-15 15:30:00,1.553,MTR-002,Building-B,16.6,1,0,2025-03-15,15,Saturday,5
2025-03-15 16:00:00,1.607,MTR-002,Building-B,19.5,1,0,2025-03-15,16,Saturday,5
2025-03-15 16:30:00,1.341,MTR-003,Building-C,17.9,1,0,2025-03-15,16,Saturday,5
2025-03-15 17:00:00,2.144,MTR-001,Building-A,13.1,1,0,2025-03-15,17,Saturday,5
2025-03-15 17:30:00,2.561,MTR-002,Building-B,16.1,1,0,2025-03-15,17,Saturday,5
2025-03-15 18:00:00,2.453,MTR-003,Building-C,16.2,1,0,2025-03-15,18,Saturday,5
2025-03-15 18:30:00,2.763,MTR-002,Building-B,16.0,1,0,2025-03-15,18,Saturday,5
2025-03-15 19:00:00,2.444,MTR-001,Building-A,12.8,1,0,2025-03-15,19,Saturday,5
2025-03-15 19:30:00,2.34,MTR-001,Building-A,11.6,1,0,2025-03-15,19,Saturday,5
2025-03-15 20:00:00,2.691,MTR-003,Building-C,13.0,1,0,2025-03-15,20,Saturday,5
2025-03-15 20:30:00,3.054,MTR-001,Building-A,10.2,1,0,2025-03-15,20,Saturday,5
2025-03-15 21:00:00,1.365,MTR-003,Building-C,9.5,1,0,2025-03-15,21,Saturday,5
2025-03-15 21:30:00,1.342,MTR-001,Building-A,7.7,1,0,2025-03-15,21,Saturday,5
2025-03-15 22:00:00,1.756,MTR-001,Building-A,7.0,1,0,2025-03-15,22,Saturday,5
2025-03-15 22:30:00,1.6,MTR-001,Building-A,9.9,1,0,2025-03-15,22,Saturday,5
2025-03-15 23:00:00,0.91,MTR-001,Building-A,7.5,1,0,2025-03-15,23,Saturday,5
2025-03-15 23:30:00,0.928,MTR-002,Building-B,7.9,1,0,2025-03-15,23,Saturday,5
2025-03-16 00:00:00,0.977,MTR-001,Building-A,8.6,1,0,2025-03-16,0,Sunday,6
2025-03-16 00:30:00,0.845,MTR-001,Building-A,5.6,1,0,2025-03-16,0,Sunday,6
2025-03-16 01:00:00,0.964,MTR-003,Building-C,7.0,1,0,2025-03-16,1,Sunday,6
2025-03-16 01:30:00,1.099,MTR-003,Building-C,9.6,1,0,2025-03-16,1,Sunday,6
2025-03-16 02:00:00,0.864,MTR-002,Building-B,8.1,1,0,2025-03-16,2,Sunday,6
2025-03-16 02:30:00,0.83,MTR-002,Building-B,8.2,1,0,2025-03-16,2,Sunday,6
2025-03-16 03:00:00,0.89,MTR-002,Building-B,8.2,1,0,2025-03-16,3,Sunday,6
2025-03-16 03:30:00,0.875,MTR-003,Building-C,9.8,1,0,2025-03-16,3,Sunday,6
2025-03-16 04:00:00,0.742,MTR-003,Building-C,10.8,1,0,2025-03-16,4,Sunday,6
2025-03-16 04:30:00,0.557,MTR-003,Building-C,13.0,1,0,2025-03-16,4,Sunday,6
2025-03-16 05:00:00,1.383,MTR-003,Building-C,12.4,1,0,2025-03-16,5,Sunday,6
2025-03-16 05:30:00,1.223,MTR-002,Building-B,12.7,1,0,2025-03-16,5,Sunday,6
2025-03-16 06:00:00,2.332,MTR-002,Building-B,17.2,1,0,2025-03-16,6,Sunday,6
2025-03-16 06:30:00,2.113,MTR-003,Building-C,12.8,1,0,2025-03-16,6,Sunday,6
2025-03-16 07:00:00,2.302,MTR-003,Building-C,17.4,1,0,2025-03-16,7,Sunday,6
2025-03-16 07:30:00,1.814,MTR-001,Building-A,19.8,1,0,2025-03-16,7,Sunday,6
2025-03-16 08:00:00,2.394,MTR-003,Building-C,18.5,1,0,2025-03-16,8,Sunday,6
2025-03-16 08:30:00,2.002,MTR-003,Building-C,19.9,1,0,2025-03-16,8,Sunday,6
2025-03-16 09:00:00,1.548,MTR-001,Building-A,20.0,1,0,2025-03-16,9,Sunday,6
2025-03-16 09:30:00,1.243,MTR-003,Building-C,21.8,1,0,2025-03-16,9,Sunday,6
2025-03-16 10:00:00,1.636,MTR-002,Building-B,21.6,1,0,2025-03-16,10,Sunday,6
2025-03-16 10:30:00,1.57,MTR-001,Building-A,22.7,1,0,2025-03-16,10,Sunday,6
2025-03-16 11:00:00,2.029,MTR-002,Building-B,22.9,1,0,2025-03-16,11,Sunday,6
2025-03-16 11:30:00,2.176,MTR-001,Building-A,22.2,1,0,2025-03-16,11,Sunday,6
2025-03-16 12:00:00,1.986,MTR-001,Building-A,23.6,1,0,2025-03-16,12,Sunday,6
2025-03-16 12:30:00,1.884,MTR-002,Building-B,22.8,1,0,2025-03-16,12,Sunday,6
2025-03-16 13:00:00,1.947,MTR-003,Building-C,23.8,1,0,2025-03-16,13,Sunday,6
2025-03-16 13:30:00,1.583,MTR-001,Building-A,21.9,1,0,2025-03-16,13,Sunday,6
2025-03-16 14:00:00,1.559,MTR-001,Building-A,23.5,1,0,2025-03-16,14,Sunday,6
2025-03-16 14:30:00,1.073,MTR-002,Building-B,19.5,1,0,2025-03-16,14,Sunday,6
2025-03-16 15:00:00,1.311,MTR-002,Building-B,18.4,1,0,2025-03-16,15,Sunday,6
2025-03-16 15:30:00,1.387,MTR-001,Building-A,20.1,1,0,2025-03-16,15,Sunday,6
2025-03-16 16:00:00,1.371,MTR-001,Building-A,19.2,1,0,2025-03-16,16,Sunday,6
2025-03-16 16:30:00,1.602,MTR-002,Building-B,19.9,1,0,2025-03-16,16,Sunday,6
2025-03-16 17:00:00,2.849,MTR-002,Building-B,18.3,1,0,2025-03-16,17,Sunday,6
2025-03-16 17:30:00,2.575,MTR-001,Building-A,15.3,1,0,2025-03-16,17,Sunday,6
2025-03-16 18:00:00,2.664,MTR-003,Building-C,15.7,1,0,2025-03-16,18,Sunday,6
2025-03-16 18:30:00,2.753,MTR-001,Building-A,12.2,1,0,2025-03-16,18,Sunday,6
2025-03-16 19:00:00,3.439,MTR-003,Building-C,11.6,1,0,2025-03-16,19,Sunday,6
2025-03-16 19:30:00,2.883,MTR-003,Building-C,11.0,1,0,2025-03-16,19,Sunday,6
2025-03-16 20:00:00,2.752,MTR-001,Building-A,12.3,1,0,2025-03-16,20,Sunday,6
2025-03-16 20:30:00,2.567,MTR-003,Building-C,12.3,1,0,2025-03-16,20,Sunday,6
2025-03-16 21:00:00,1.328,MTR-001,Building-A,9.2,1,0,2025-03-16,21,Sunday,6
2025-03-16 21:30:00,1.545,MTR-003,Building-C,9.1,1,0,2025-03-16,21,Sunday,6
2025-03-16 22:00:00,1.488,MTR-002,Building-B,10.7,1,0,2025-03-16,22,Sunday,6
2025-03-16 22:30:00,1.498,MTR-001,Building-A,7.0,1,0,2025-03-16,22,Sunday,6
2025-03-16 23:00:00,0.88,MTR-002,Building-B,8.6,1,0,2025-03-16,23,Sunday,6
2025-03-16 23:30:00,0.993,MTR-002,Building-B,8.0,1,0,2025-03-16,23,Sunday,6
2025-03-17 00:00:00,0.534,MTR-002,Building-B,8.9,0,0,2025-03-17,0,Monday,0
2025-03-17 00:30:00,1.201,MTR-003,Building-C,8.5,0,0,2025-03-17,0,Monday,0
2025-03-17 01:00:00,0.836,MTR-001,Building-A,3.6,0,0,2025-03-17,1,Monday,0
2025-03-17 01:30:00,1.004,MTR-001,Building-A,6.4,0,0,2025-03-17,1,Monday,0
2025-03-17 02:00:00,0.792,MTR-003,Building-C,8.5,0,0,2025-03-17,2,Monday,0
2025-03-17 02:30:00,1.028,MTR-003,Building-C,11.2,0,0,2025-03-17,2,Monday,0
2025-03-17 03:00:00,0.975,MTR-003,Building-C,9.0,0,0,2025-03-17,3,Monday,0
2025-03-17 03:30:00,0.635,MTR-001,Building-A,8.9,0,0,2025-03-17,3,Monday,0
2025-03-17 04:00:00,1.15,MTR-003,Building-C,11.3,0,0,2025-03-17,4,Monday,0
2025-03-17 04:30:00,0.933,MTR-002,Building-B,13.1,0,0,2025-03-17,4,Monday,0
2025-03-17 05:00:00,4.308,MTR-002,Building-B,14.4,0,1,2025-03-17,5,Monday,0
2025-03-17 05:30:00,1.436,MTR-001,Building-A,14.6,0,0,2025-03-17,5,Monday,0
2025-03-17 06:00:00,2.544,MTR-003,Building-C,14.2,0,0,2025-03-17,6,Monday,0
2025-03-17 06:30:00,2.486,MTR-003,Building-C,16.8,0,0,2025-03-17,6,Monday,0
2025-03-17 07:00:00,2.563,MTR-003,Building-C,14.9,0,0,2025-03-17,7,Monday,0
2025-03-17 07:30:00,2.326,MTR-001,Building-A,17.2,0,0,2025-03-17,7,Monday,0
2025-03-17 08:00:00,2.34,MTR-001,Building-A,19.7,0,0,2025-03-17,8,Monday,0
2025-03-17 08:30:00,2.305,MTR-003,Building-C,21.5,0,0,2025-03-17,8,Monday,0
2025-03-17 09:00:00,1.436,MTR-002,Building-B,20.6,0,0,2025-03-17,9,Monday,0
2025-03-17 09:30:00,2.022,MTR-001,Building-A,22.5,0,0,2025-03-17,9,Monday,0
2025-03-17 10:00:00,1.606,MTR-002,Building-B,22.8,0,0,2025-03-17,10,Monday,0
2025-03-17 10:30:00,1.6,MTR-002,Building-B,21.2,0,0,2025-03-17,10,Monday,0
2025-03-17 11:00:00,1.573,MTR-002,Building-B,20.3,0,0,2025-03-17,11,Monday,0
2025-03-17 11:30:00,1.568,MTR-003,Building-C,21.9,0,0,2025-03-17,11,Monday,0
2025-03-17 12:00:00,1.885,MTR-003,Building-C,22.5,0,0,2025-03-17,12,Monday,0
2025-03-17 12:30:00,1.966,MTR-001,Building-A,22.6,0,0,2025-03-17,12,Monday,0
2025-03-17 13:00:00,2.03,MTR-001,Building-A,23.1,0,0,2025-03-17,13,Monday,0
2025-03-17 13:30:00,1.816,MTR-001,Building-A,22.4,0,0,2025-03-17,13,Monday,0
2025-03-17 14:00:00,1.419,MTR-001,Building-A,19.9,0,0,2025-03-17,14,Monday,0
2025-03-17 14:30:00,0.896,MTR-002,Building-B,21.6,0,0,2025-03-17,14,Monday,0
2025-03-17 15:00:00,1.544,MTR-002,Building-B,22.6,0,0,2025-03-17,15,Monday,0
2025-03-17 15:30:00,1.661,MTR-001,Building-A,18.4,0,0,2025-03-17,15,Monday,0
2025-03-17 16:00:00,1.547,MTR-003,Building-C,21.1,0,0,2025-03-17,16,Monday,0
2025-03-17 16:30:00,1.361,MTR-003,Building-C,20.4,0,0,2025-03-17,16,Monday,0
2025-03-17 17:00:00,2.157,MTR-002,Building-B,16.5,0,0,2025-03-17,17,Monday,0
2025-03-17 17:30:00,2.062,MTR-001,Building-A,17.4,0,0,2025-03-17,17,Monday,0
